Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
13,0.2600000000000001,258.8500899430056,474.5005663752371,504.16023867945177,300.44514777181314,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-4.457397385563213e-06,-7.040282472936855e-05,6.002843300746255e-05,0.0,5.699453430986863e-08,2.039912313768472e-06,-2.562872956613633e-07,0.0,0.0004600791582164,0.4878411881056503,-0.0008907578526545,-0.1256773725292476,-0.0010065845010474,0.1243315294717527,0.0347780307862754,8.575169020455565,0.002,0.0081241724349518,0.0109822257056885,0.0461897042839791,0.0,-0.3252000455583673,-5.653357249926437,0.2960571072679127,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2800000000000001,258.8500958442584,474.5005756996371,504.1602406515552,300.4451391099858,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-3.688978698456736e-06,-0.0002606169839853,6.244736438403315e-05,0.0,-5.8442582610877325e-06,-7.681258756142887e-06,-2.023507309416273e-06,0.0,-0.0010011692006002,-0.1244294919410021,0.0005660331284104,-0.3624708884855508,9.835402896646348e-06,0.2492273545167473,0.0003403555054929,0.0167054186524196,0.002,0.0082612355020617,0.0108682088922006,0.0461503505190484,0.0,-0.3242148447839544,-5.653268512173598,0.2940125867365283,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3000000000000001,258.8500919524689,474.50056586257296,504.1602441355632,300.4451355944358,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-1.8400658259059968e-06,-5.542463431678888e-05,1.5531940197672484e-06,0.0,-1.952468834942574e-06,2.5596197440793565e-06,-5.519834394105835e-06,0.0,0.0004920401053708,0.2500530282775426,-0.000495323877517,-0.361586605060039,-0.0009814505289636,-0.1248833134188205,4.2127710500704005e-05,0.0083864689795804,0.002,0.0080795207957551,0.0108435595625818,0.0462569271955701,0.0,-0.3262163327360364,-5.653265420115561,0.2938515023494529,0.0,0.0,0.0,0.0,0.0,0.0
16,0.32,258.85009008300483,474.5005659539567,504.160245870832,300.4452724277678,258.8500900000001,474.5005680000002,504.1602390000003,297.6,7.006786893114033e-05,-5.704699999217564e-05,4.472266333806963e-06,0.0,-8.300472126959788e-08,2.463629289000741e-06,-7.074647176168274e-06,0.0,-0.0005041697206544,0.2497208572802349,-1.2407349274700872e-05,-0.4745195820665676,0.0005037553020949,-0.2487503575209409,0.0343816451825821,-17.17385855045996,0.002,0.0083259094687845,0.0108990847967795,0.0462365453997456,0.0,-0.3233247340555903,-5.654296770153407,0.2947963193003663,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3400000000000001,258.8500959311794,474.500566236252,504.1602460633764,300.4449943533302,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-0.0001203687676557,-6.30346786461455e-05,-0.0001300411504704,0.0,-5.931179276536941e-06,2.1698177163983167e-06,-7.478235702523781e-06,0.0,-2.5275678580367195e-06,0.4877224184615508,-1.2442400657159378e-05,0.124548905882757,-2.186167433968775e-05,-0.2490707244379186,-0.0341003765606379,17.158250645628712,0.002,0.0080871221810901,0.0109424551790827,0.0463195540079262,0.0,-0.3233316806166023,-5.652369282345214,0.2949094958415686,0.0,0.0,0.0,0.0,0.0,0.0
18,0.36,258.8500982489604,474.5005623609719,504.1602407722662,300.444988556175,258.8500900000001,474.5005680000002,504.1602390000003,297.6,3.0360863210949103e-06,0.0001305791019429,5.393533956112645e-05,0.0,-8.248960310009164e-06,5.836467922713073e-06,-2.1838650062530806e-06,0.0,-0.001459512758978,-0.1373078711462459,-0.001399216422258,-0.2257327064710269,-0.0010224616028664,0.011583036674358,0.0003252875755033,8.570793965605496,0.002,0.0082627107749296,0.0110100922034223,0.0463478060770702,0.0,-0.3233135103469867,-5.654317428311735,0.2940443771400435,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3800000000000001,258.8500924182789,474.5005680410964,504.160244961834,300.44525575290965,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-1.0984570647232748e-05,2.007278314427122e-06,5.240599648577125e-05,0.0,-2.41827886426128e-06,-4.53852697405242e-08,-5.961797006424757e-06,0.0,-0.0005034416227299,0.1241432957375122,-0.000941814964633,0.1251512184492439,0.0004554709365984,-0.2514848933133713,-0.0339586922861422,-8.585953196043963,0.002,0.0079592288244165,0.0109799611156478,0.0463733981047568,0.0,-0.3223183231873171,-5.65236660991074,0.2940817938544528,0.0,0.0,0.0,0.0,0.0,0.0
20,0.4000000000000002,258.8501000805296,474.50056055594985,504.16024064052,300.4451126223487,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-0.0001427945698731,7.191358742256971e-05,6.170599854266525e-05,0.0,-1.0080529462091374e-05,8.038659863514515e-06,-2.028677041058336e-06,0.0,0.0009671742767948,-0.3758681059285026,-1.7875557502277511e-06,0.3506788376402743,-0.000478251961603,-4.809070045874719e-05,-0.0342237120139837,-8.54463911248293,0.002,0.0081711387115665,0.0108882543468704,0.0462213850016793,0.0,-0.323294250497184,-5.65433198488318,0.2950401762789993,0.0,0.0,0.0,0.0,0.0,0.0
21,0.4200000000000001,258.850087858844,474.5005604722228,504.160242268557,300.4451181960316,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0001973285183073,0.0001379579040094,7.182997381954107e-05,0.0,2.141156094343496e-06,7.911419737656364e-06,-3.4470651829690897e-06,0.0,0.0005196265066938,0.1131383135847626,-6.226658407081893e-06,0.349745877589546,-0.0004870644450293,0.2381912341522015,-0.0349701993144831,8.6076454689461,0.002,0.0079872392996782,0.0108160045373728,0.0464065898373781,0.0,-0.3223226277947477,-5.654356052015429,0.2940190704902299,0.0,0.0,0.0,0.0,0.0,0.0
22,0.4400000000000002,258.8500954695843,474.50056630340777,504.16024791361286,300.44513376774023,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-5.383339149995189e-05,-5.488431593838215e-05,9.276819955327949e-06,0.0,-5.46958421508595e-06,2.0687621200676943e-06,-8.88863168295058e-06,0.0,-2.725201161962211e-06,0.1262240651252354,0.0005032200656635,0.2371877405352243,0.000504812736383,-0.3749567679575016,-0.0008088903600519,-8.588749746729336,0.002,0.0082731742457336,0.0107662568025831,0.0461725268032789,0.0,-0.3232744756948905,-5.6543688550141535,0.294933508881652,0.0,0.0,0.0,0.0,0.0,0.0
23,0.4600000000000001,258.8500879240329,474.5005604285874,504.1602419892042,300.4452829673222,258.8500900000001,474.5005680000002,504.1602390000003,297.6,6.845382890566629e-05,0.000141033623773,-4.953500301174076e-05,0.0,2.075967271037628e-06,7.949161550094904e-06,-3.381496392368268e-06,0.0,-0.0005188646794869,0.1251660227472125,2.292511701506247e-06,0.350251724510138,-0.0014911305392913,-0.0128053858828524,-0.000299123695107,-8.62056134852256,0.002,0.0080107583256615,0.0108757159233097,0.0462676542629143,0.0,-0.3242032561224485,-5.652373451425369,0.2958238161161021,0.0,0.0,0.0,0.0,0.0,0.0
24,0.4800000000000001,258.85009224504813,474.5005644098911,504.1602415827463,300.4451456530457,258.8500900000001,474.5005680000002,504.1602390000003,297.6,5.76629640832998e-05,-6.0551278617903377e-05,4.305340787931835e-06,0.0,-2.245048013225768e-06,4.19081435627204e-06,-3.212391135841583e-06,0.0,-0.0010097494122663,-0.1258742543039789,0.001001605902766,-0.1127763493136754,-0.0004905554527835,0.0003249164190469,0.000249481192762,-0.02080008532008,0.002,0.0082749899081184,0.0107887377107557,0.0463113057404484,0.0,-0.3232267410318232,-5.652299685406425,0.295769301542254,0.0,0.0,0.0,0.0,0.0,0.0
25,0.5000000000000001,258.85009228139614,474.5005585212653,504.16024349447946,300.4452747696167,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-1.0748399382960273e-05,0.0001303834344252,5.169083352335598e-07,0.0,-2.2813960216189165e-06,1.0103468247308813e-05,-4.942015113020982e-06,0.0,0.001454355532785,0.1121308020191101,-0.0004431296895568,0.1248602148899095,-0.0005015381126386,0.0005812491529412,0.0005350494235723,-8.594197846096662,0.002,0.0081615483296857,0.0109891198567571,0.0464537664529185,0.0,-0.3252375619942798,-5.654228786057973,0.2938961686281275,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5200000000000002,258.85008815931883,474.5005658313884,504.1602436015384,300.4454018248525,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.000124741717021,6.396830756175821e-05,2.5334209137717323e-06,0.0,1.840681306359384e-06,2.2029675543210307e-06,-5.025612831399222e-06,0.0,-0.000494140023479,0.2501667130113695,-0.0005014020662738,0.0133480160761628,-6.576050865145894e-06,-0.2502015035940824,0.00040026294063,-8.565003784973243,0.002,0.0082019033902314,0.0109604699754588,0.0463786143934104,0.0,-0.3233030513750182,-5.654271080349689,0.2950442665327215,0.0,0.0,0.0,0.0,0.0,0.0
27,0.5400000000000003,258.8500940918879,474.5005624570703,504.1602396734099,300.4452626309327,258.8500900000001,474.5005680000002,504.1602390000003,297.6,6.560475353551463e-05,-2.4128423151610734e-06,5.833124935310474e-06,0.0,-4.091887809435472e-06,6.166815941802838e-06,-1.4711744230131473e-06,0.0,-0.0004996330964335,0.1252493445245034,-2.079602923694169e-05,0.1131806331931317,-0.0005000034348815,-0.0003700638542873,-0.0002564439810167,8.621718531829465,0.002,0.0081481243025763,0.0109142748759241,0.0465103560423056,0.0,-0.3232368308074059,-5.653311447204833,0.2951064116001307,0.0,0.0,0.0,0.0,0.0,0.0
28,0.5600000000000003,258.8500881109102,474.50056450138027,504.16023803349054,300.4451348519945,258.8500900000001,474.5005680000002,504.1602390000003,297.6,6.874248713930998e-05,0.0001202912874383,0.0001423821821591,0.0,1.8890898902907195e-06,3.492583329039454e-06,7.677423449557497e-07,0.0,0.0009997935544242,-0.0003492966327178,0.000432247888698,0.3614860099465107,-0.0004979357769633,0.1127146863051813,-0.0005568649328179,-0.0095314542864449,0.002,0.0081860817784699,0.0108761870175361,0.0464409935745031,0.0,-0.3251240732324104,-5.654247327573626,0.2949853300669093,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5800000000000002,258.85008601940655,474.5005611993103,504.1602436475901,300.44500391992653,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.000136271045295,-2.416430783309147e-06,7.196105525264183e-06,0.0,3.980593599411242e-06,7.564212895906579e-06,-5.05346624184835e-06,0.0,-0.0004898771703618,0.362029377182587,8.322453156837495e-06,0.3488891170447434,0.0009961548606975,0.0003187584376072,0.0343273926917849,8.537709555623902,0.002,0.0081756181080111,0.0111350332208496,0.0466722378729952,0.0,-0.3231541222002982,-5.65324843452689,0.2967888785447351,0.0,0.0,0.0,0.0,0.0,0.0
30,0.6000000000000002,258.85009779062045,474.50056447265945,504.1602397775241,300.44513405437044,258.8500900000001,474.5005680000002,504.1602390000003,297.6,5.983687238846658e-06,1.1096809431380864e-05,1.0111679826731114e-05,0.0,-7.79062037782269e-06,3.882426050552712e-06,-1.5833164304651111e-06,0.0,8.57813074563856e-06,0.000670986738259,0.0005202067436795,0.2375414410701668,-8.509695484046978e-06,0.1251527304953137,0.0005943660953588,-0.0115818463785338,0.002,0.0082671125609585,0.0109825434236153,0.0464375828481887,0.0,-0.3250924455688263,-5.654260932752687,0.2958056706267637,0.0,0.0,0.0,0.0,0.0,0.0
31,0.6200000000000003,258.85008579558223,474.5005587311789,504.16024396314367,300.44525881629386,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0001998548257183,1.672347525186695e-05,-0.0001213121856104,0.0,4.204417880947733e-06,1.0243191196400865e-05,-5.576632340687887e-06,0.0,-9.504141419176304e-06,0.375783375510217,1.1733773678281628e-05,0.3632730091623278,-0.0005097467808383,0.1250374761870563,-0.0337596671651661,0.0097989971940421,0.002,0.0082783431510092,0.0108929480768167,0.0465338111706188,0.0,-0.3250917610389572,-5.654296408788698,0.2959151097387644,0.0,0.0,0.0,0.0,0.0,0.0
32,0.6400000000000002,258.8500858713661,474.5005640891877,504.16023854690513,300.44511134465927,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0001291614117024,9.839336545689464e-06,0.0001306724908583,0.0,4.128633939615206e-06,4.312642589409466e-06,2.318688263612238e-07,0.0,-1.3878653061275611e-05,0.4996603628624336,0.0013913460320583,-0.1113992893906818,-7.37277083403846e-06,0.599697388088756,0.0004241809123315,0.0059701119664599,0.002,0.0084102741051099,0.0108147205803231,0.0466381346930315,0.0,-0.3251493792055419,-5.654294034178578,0.294019016982939,0.0,0.0,0.0,0.0,0.0,0.0
33,0.6600000000000004,258.8500820503424,474.5005626491744,504.1602501952542,300.4452417543054,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0002578304924857,5.8966407187578974e-05,-0.000136470721433,0.0,7.949657653746422e-06,5.755516486324253e-06,-1.1203745130835784e-05,0.0,-0.0010040503742006,0.6371640879680552,0.0014263058260849,0.2375900503603492,3.619230263116145e-06,-0.5006510672340533,0.0345358065631273,0.0307996086492337,0.002,0.0082241585537107,0.0110678928371299,0.0465767000080199,0.0,-0.3252149512155239,-5.654310300633299,0.295921893178889,0.0,0.0,0.0,0.0,0.0,0.0
34,0.68,258.8500921005708,474.5005650534793,504.1602420273607,300.44510554861074,258.8500900000001,474.5005680000002,504.1602390000003,297.6,1.106142856880895e-06,-7.667134841258482e-05,-1.3690244509770651e-06,0.0,-2.100570754953714e-06,3.52997797555972e-06,-3.618033727975597e-06,0.0,-0.0009532309784303,0.012689486724357,0.0009875221347397,-0.2385757131573537,0.0005105445020616,6.89449009564802e-05,-0.0347857003540739,0.032403804750813,0.002,0.0083386209351402,0.0108564509272111,0.0466083963517925,0.0,-0.3262060091284081,-5.655314946571769,0.2958771123653727,0.0,0.0,0.0,0.0,0.0,0.0
35,0.7000000000000003,258.85008437755016,474.50056869442176,504.1602438842926,300.4453977516731,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0002594358671823,-7.509159103003365e-05,3.730184067719989e-06,0.0,5.622449991286139e-06,-5.206790610521807e-07,-5.275401105351171e-06,0.0,-0.0005017879093458,0.3744295972010284,-0.0009433122229548,-0.225634892272089,0.0009516417507582,-0.2368504347686432,-0.0012464103483301,-17.15477568734041,0.002,0.0081488761597451,0.0109258100746241,0.0466280344915152,0.0,-0.3271772425309867,-5.652344471305663,0.2968828938266467,0.0,0.0,0.0,0.0,0.0,0.0
36,0.7200000000000002,258.8500940275442,474.5005647258202,504.16024396731575,300.44528489014886,258.8500900000001,474.5005680000002,504.1602390000003,297.6,-7.328528678259013e-05,5.348486333137415e-05,-2.257919912371632e-06,0.0,-4.0275441136066656e-06,3.4662625796914983e-06,-5.367594830774617e-06,0.0,-0.0014813047264683,0.011377782616354,-0.0008940989742619,0.3631020204954304,-0.0010084213964253,0.0001686194482485,0.0333843560195552,-0.047020495904911,0.002,0.0082807035417035,0.0109599756998136,0.0465801630641014,0.0,-0.3262013880702177,-5.6522715435706825,0.2949466574382578,0.0,0.0,0.0,0.0,0.0,0.0
37,0.7400000000000002,258.85008773121626,474.5005607459648,504.16024413358247,300.4452927404512,258.8500900000001,474.5005680000002,504.1602390000003,297.6,0.0001262691370539,0.0002417350779185,-0.0001365266163579,0.0,2.26878386332826e-06,7.266393070807183e-06,-5.734190640883247e-06,0.0,-0.0014759791634878,0.1257652273876261,0.0009424303406656,0.1380177157090709,-6.530601737078938e-06,-0.1253677826429919,0.0345471687235716,-0.0506708594041,0.002,0.00801586021844,0.0108180691494479,0.0464799649780492,0.0,-0.3271648931220673,-5.652267459077663,0.2958861400928507,0.0,0.0,0.0,0.0,0.0,0.0
38,0.7600000000000001,258.85009130915944,474.5005591186074,504.160244200164,300.44514485661614,258.8500900000001,474.5005680000002,504.1602390000003,297.6,7.505208586280096e-06,0.0002364128010227,-0.0001365501464627,0.0,-1.3091593938958255e-06,9.09219527730324e-06,-5.797678182237683e-06,0.0,-0.001004632590937,0.0014889744794442,-0.0009564626536734,0.2370585812977482,0.0004994241399251,-0.2502164170818624,0.0006429937099453,0.0072348258668936,0.002,0.0082333365367829,0.0109406508362344,0.0467620613535854,0.0,-0.327161951886867,-5.654260262589103,0.2938922026392648,0.0,0.0,0.0,0.0,0.0,0.0
39,0.7800000000000002,258.850093801591,474.5005687770943,504.1602403864,300.444997713569,258.8500900000001,474.5005680000002,504.1602390000003,297.6,6.991179283750442e-05,-8.49442128177715e-05,6.144425687297594e-05,0.0,-3.801590898666576e-06,-5.80624224524062e-07,-1.7882738333594189e-06,0.0,-0.0005177705752985,-0.0004592559343637,0.000948315415561,-0.0998022934370017,0.0019017122481649,-0.1251550133887962,0.0003213407117502,8.591387891963034,0.002,0.0080939777521782,0.0108239948538664,0.0464841590573241,0.0,-0.3271833599293318,-5.655228637903507,0.2948322087285276,0.0,0.0,0.0,0.0,0.0,0.0
40,0.8000000000000004,258.85009197806755,474.5005594865687,504.1602383109464,300.4452677877569,258.8500900000001,474.5005680000002,504.1602390000003,297.6,7.220799278476998e-08,0.0001106254975177,6.303510875426817e-05,0.0,-1.9780674320239e-06,9.09653783551398e-06,7.963833200155237e-08,0.0,2.609634915421832e-06,0.12387903088836,-0.0009594443373732,0.2377605713764821,0.0009566583040363,-0.0128670689521209,0.0345283265269849,0.0048980113268531,0.002,0.00806026221599,0.0107691503289379,0.0465486408174935,0.0,-0.3271726958875796,-5.654228662820492,0.2938481223698483,0.0,0.0,0.0,0.0,0.0,0.0
41,0.8200000000000001,258.850093793144,474.5005674344519,504.1602419125681,300.44526665292506,258.8500900000001,474.5005680000002,504.1602390000003,297.6,2.570517594016842e-06,-0.0001557106644491,7.342340647580675e-07,0.0,-3.7931439394543273e-06,1.1471544890876806e-06,-3.526022385729347e-06,0.0,-0.0004902300926569,0.000568527933464,-0.0009502300022322,-0.1386848430330871,0.0015119500803275,0.125028448547142,0.0341937761882595,8.619059602188573,0.002,0.0082502386068167,0.0108816807531813,0.0465690781430059,0.0,-0.3271268023562531,-5.654264441721996,0.2948866674865837,0.0,0.0,0.0,0.0,0.0,0.0
42,0.8400000000000002,258.8500918027462,474.5005669900714,504.160241716981,300.4452765514389,258.8500900000001,474.5005680000002,504.1602390000003,297.6,3.3335623654372603e-06,-2.240453222577738e-05,1.1149890471801012e-05,0.0,-1.8027460381902663e-06,1.2079010665095824e-06,-3.3305999355984027e-06,0.0,0.0009874568829204,0.1260937715170158,-0.0004260918480528,-0.488481009714484,5.821222739705599e-06,0.3755447714274406,0.0335395600231491,-8.566012858783996,0.002,0.0081832612341323,0.0106985006799539,0.0465738666973523,0.0,-0.3271156411685937,-5.652382574082482,0.2939638910636729,0.0,0.0,0.0,0.0,0.0,0.0
